id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28188846,0.13297001,0.003079732,28928
PG49301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16725315,0.11582,0.006012859,124807
PG49304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31649211,0.075549997,0.002500322,34677
PG49305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20327732,0.15076999,0.006157028,71189
PG4931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18345314,0.11861,0.006433257,127855
PG49315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41381568,0.1758,0.000738549,10583
PG4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17561141,0.12837,0.008456712,142120
PG49320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21371816,0.1097,0.003206685,63945
PG49324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18652397,0.090769999,0.004822616,106389
PG49325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16459277,0.19126999,0.007632007,136120
PG49330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2777611,0.15322,0.002483781,27265
PG49331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17120324,0.13911,0.005931521,134166
PG49332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2235575,0.15395001,0.003539997,53445
PG49338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26873082,0.11914,0.002028317,27162
PG49342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1873323,0.12441,0.005051273,100608
PG49344,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21388035,0.13115001,0.004632698,65574
PG49361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18214479,0.14624,0.006458615,83879
PG49363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23013343,0.12728,0.00309114,51581
PG49364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25759754,0.15152,0.003432887,36083
PG49372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20295024,0.10044,0.004686651,122705
PG49389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22398081,0.15196,0.004610002,49464
PG494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42658341,0.095289998,0.000437969,10513
PG4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2263118,0.18088999,0.009994193,49240
PG49400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20710069,0.14145,0.004241799,69841
PG49401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28208768,0.12455,0.002560601,31096
PG4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20000859,0.12104,0.003193134,50803
PG49414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22928521,0.1609,0.004479727,58846
PG49415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19578177,0.096139997,0.009608594,214018
PG49416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22611028,0.094240002,0.003081686,63428
PG49426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22271843,0.18667001,0.005406862,48875
PG4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19925034,0.13968,0.005980532,84565
PG49442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22683509,0.13479,0.005634246,68291
PG4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19909813,0.14203,0.003122666,55934
PG49450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23094663,0.16474999,0.003125181,49747
PG49459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1881851,0.15007,0.005127573,82133
PG4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1962502,0.13349999,0.005930282,105399
PG49460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1578076,0.15997,0.006965084,112015
PG49462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.43404922,0.10144,0.000375508,10538
PG49465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23088829,0.11746,0.003219197,50612
PG49468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15312311,0.14872,0.009850903,162950
PG4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17821123,0.15124001,0.004850589,92008
PG49471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19074877,0.13845,0.004726258,83230
PG49472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15643087,0.13395,0.005994913,151940
PG49473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14533389,0.13896,0.007637566,183187
PG4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23737973,0.16052,0.003565986,42608
PG49484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22630031,0.14308999,0.004437391,59570
PG49489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26436913,0.073919997,0.004061285,72796
PG49492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21206824,0.12957001,0.003656203,69356
PG49493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38197362,0.15685,0.001438676,13857
PG49494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2016146,0.15753999,0.00417217,62057
PG49496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2340735,0.10197,0.003085193,48521
PG49497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27130789,0.12431,0.003676074,55497
PG495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40705505,0.089539997,0.000768739,12389
PG49504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21325253,0.1261,0.004664108,74319
PG49511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,,,
PG49519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.31550738,0.13824999,0.002702242,21119
PG49520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13286516,0.14341,0.009986779,195053
PG49525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19195005,0.11027,0.004842758,96624
PG49529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21899968,0.12861,0.003281072,72144
PG49531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26359206,0.084380001,0.002468576,42969
PG49533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18644971,0.11314,0.005832369,120778
PG49537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1931051,0.15543,0.006667906,107898
PG4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22281832,0.13432001,0.004757286,64392
PG4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23755638,0.175,0.005384076,55951
PG49553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21319962,0.1166,0.003894015,78820
PG49555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16137201,0.14248,0.006021253,136257
PG4956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23408335,0.17777,0.004526222,57192
PG49568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22785035,0.13158999,0.004940685,73208
PG4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21566276,0.17967001,0.004895604,55193
PG49571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34632516,0.15093,0.002016461,19378
PG49579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29027891,0.15886,0.003863792,40204
PG4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17972538,0.14997,0.005947651,118938
PG4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14178042,0.18122999,0.006791816,159601
PG49590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20210657,0.13435,0.003724219,64036
PG49591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26606426,0.091990001,0.00298604,42492
PG49594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35392311,0.14841001,0.002056591,18418
PG49595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19784296,0.12246,0.004706052,83378
PG49597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13913949,0.15961,0.01114867,202512
PG49598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2270783,0.11701,0.004289589,51300
PG496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22619031,0.16622999,0.004740657,45429
PG49605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23479837,0.14589,0.005381327,81077
PG49608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27777806,0.13090999,0.004074628,32163
PG49609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28231066,0.12263,0.004766157,36896
PG4961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20408787,0.15879001,0.004890808,74185
PG49610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2818538,0.12143,0.003273694,37393
PG49611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22866942,0.15896,0.004972488,58359
PG49612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2471624,0.11143,0.004336146,54073
PG49613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2315529,0.16821,0.00515207,56070
PG49614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21839949,0.12373,0.005002193,61118
PG49615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22728534,0.15102001,0.00486527,49348
PG49621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25081366,0.16195001,0.002453277,33978
PG49630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18359654,0.16003001,0.005843712,101581
PG49632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15866001,0.16340999,0.006042549,129693
PG49634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20014319,0.14791,0.005143131,87061
PG49635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20278396,0.15794,0.006613146,87836
PG49638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22574842,0.12738,0.00385885,57805
PG4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17860295,0.14568,0.005843223,110283
PG49642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35760954,0.14658,0.001921795,17991
PG49643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25690052,0.15873,0.003979849,38096
PG49644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27375716,0.095729999,0.004360011,32801
PG49648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15467335,0.11307,0.006354972,193280
PG4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18636455,0.14910001,0.005038896,89043
PG49650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15189584,0.13776,0.008012247,159168
PG49651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PG49657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21287848,0.12419,0.004658986,58208
PG4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14902578,0.14624999,0.008889049,199193
PG49663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22509585,0.16676,0.004089175,55261
PG49671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22846663,0.16126999,0.004423204,64055
PG49674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381193,0.10023,0.002143605,45273
PG49676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25504419,0.11865,0.001967339,29514
PG49677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.26378831,0.12274,0.002921376,46857
PG49680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19270165,0.16137999,0.005984693,91562
PG49681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19050422,0.12762,0.005948217,116030
PG49686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28771183,0.20118,0.010597293,23105
PG4969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1505581,0.13417,0.008705793,153999
PG49693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31185949,0.088919997,0.001660933,26462
PG49694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22832805,0.14171,0.002895415,47463
PG49695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27372849,0.094439998,0.005200206,32678
PG49699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG49713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21642077,0.16086,0.005330137,79974
PG49714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20010823,0.17013,0.005389303,66719
PG49718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16284223,0.14302,0.007802192,167195
PG49724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33110201,0.1498,0.003489047,22855
PG49727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24608812,0.13332,0.003102474,54255
PG49731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30296904,0.17046,0.002034645,23926
PG49734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21697845,0.11045,0.002962714,65097
PG49736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23800215,0.096019998,0.002923261,44901
PG49745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23866548,0.10745,0.003594314,57116
PG49746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27152628,0.093610004,0.002380712,32632
PG49748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28798017,0.15576001,0.004061285,43423
PG49749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30466798,0.14576,0.002464481,23869
PG49750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
PG49754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG49757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18277475,0.15242,0.006350781,91974
PG49760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23318064,0.13404,0.00323125,42451
PG49762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2385432,0.14813,0.00300294,46749
PG49767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18506835,0.14,0.005549584,104874
PG49779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24110509,0.12218,0.003285267,46598
PG49782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16180597,0.17287999,0.006769154,137180
PG49784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14906397,0.13152,0.011150921,256775
PG49785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29678887,0.12517001,0.001395256,22094
PG49786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14659441,0.13921,0.008296059,190952
PG49787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21029846,0.15695,0.005452862,60579
PG4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36696431,0.11253,0.001954487,22476
PG49795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15554443,0.14729001,0.00793083,189326
PG49798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2516638,0.13316999,0.002881817,30059
PG49799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2521224,0.12967999,0.001866748,29101
PG498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19816338,0.15069,0.00420503,72623
PG4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3126123,0.13409001,0.002064811,22673
PG49802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23959742,0.10165,0.002821601,45218
PG49806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19058576,0.15958001,0.006972258,84973
PG49809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22326054,0.12569,0.00336944,60457
PG49826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17674243,0.12282,0.009517081,158954
PG49847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24534439,0.15285,0.004175665,42726
PG49848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21124847,0.098619998,0.00376143,69248
PG4985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24222973,0.12389,0.003628302,42034
PG49850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16530746,0.12348,0.007586551,182466
PG49851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18546151,0.13674,0.006047224,92347
PG49856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18021658,0.13382,0.005956068,127096
PG49859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15660529,0.13816001,0.007351273,173680
PG49860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21767753,0.15135001,0.005274469,64557
PG49861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18770933,0.14902,0.003700887,68501
PG4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24388148,0.1532,0.003547914,40343
PG49870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29756626,0.13768999,0.00356936,29331
PG49872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19028734,0.13958,0.005211593,106596
PG49873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28915787,0.071149997,0.002559406,40199
PG4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22667351,0.1543,0.003366623,41040
PG4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1957296,0.17343999,0.006088991,72694
PG49897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23974173,0.11336,0.00315766,43724
PG499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24198613,0.12484,0.003531831,43329
PG4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23062044,0.14241,0.003643175,49448
PG49901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG49903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1578276,0.14843,0.005774369,132712
PG49906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1861091,0.14677,0.006324426,89178
PG4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2301928,0.11005,0.003684031,46653
PG49913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2530545,0.13525,0.004297906,44034
PG49915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19535884,0.1415,0.006083106,81795
PG4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29442999,0.10054,0.004863991,41195
PG49924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24552293,0.14024,0.003549064,49182
PG49927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22016245,0.12928,0.003708158,59914
PG4993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20811154,0.11949,0.00418572,68747
PG49931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2418855,0.1058,0.004587905,56137
PG49935,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18469444,0.12357,0.003982515,80511
PG49937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26947916,0.085079998,0.004725999,31646
PG4994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22233315,0.091200002,0.003549064,51007
PG49945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG49947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18979847,0.14298999,0.005607798,119761
PG4995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21027312,0.12582,0.00396629,57073
PG49953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15470217,0.16574,0.005607853,146375
PG49954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16401859,0.15548,0.008625576,157601
PG49957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27397388,0.15726,0.002656316,33961
PG49961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22274514,0.12143,0.004090572,86303
PG49967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25463039,0.12479,0.002442733,28970
PG4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20667851,0.10454,0.003087342,55959
PG49975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.221101,0.13117,0.004699803,51284
PG49979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19159412,0.1162,0.004877,89433
PG49983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25232154,0.13129,0.002322661,29883
PG49985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18772464,0.091080002,0.006287974,128770
PG49987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15867814,0.14458001,0.007316911,169735
PG49989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27157351,0.1312,0.002929049,38159
PG49991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16509275,0.16176,0.006044693,141469
PG500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2495667,0.13334,0.003410703,39716
PG50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32094809,0.1327,0.002095564,19971
PG50002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21714254,0.14482,0.004706247,64536
PG50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19609788,0.115,0.006540964,139961
PG50010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21092829,0.1159,0.004300777,79509
PG50014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26857251,0.10998,0.001738724,29453
PG50016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30724508,0.14262,0.003002737,30948
PG5002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23147997,0.11772,0.005210555,57486
PG50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20641495,0.12106,0.004451349,79249
PG50022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.229597,0.084890001,0.002742383,55493
PG5003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22264148,0.08704,0.003041427,54926
PG50032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21671876,0.13233,0.00417525,59352
PG50037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15787442,0.15648,0.007375163,167019
PG5004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.233573,0.11647,0.003453866,46063
PG50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16367452,0.14602999,0.008993735,159477
PG50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20672059,0.12503,0.00540235,88112
PG50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34778887,0.24063,0.018243335,20107
PG50050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20781189,0.097089998,0.002809861,65611
PG50051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22475766,0.11643,0.003919635,53768
